date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:13:02	3224/3224	---M-Z	200	added ('OK')	application/javascript	etag:%22c98-52db8abd9aa79-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/includes/core/assets/js/libs/easing/easing.min.js?ver=4.9.5	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/includes/core/assets/js/libs/easing/easing.min55fe.js	(from https://plethorathemes.com/healthflex/health-coach/)
18:13:02	8426/8426	---M-Z	200	added ('OK')	application/javascript	etag:%2220ea-52db8abd9d959-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/includes/core/assets/js/libs/wow/wow.min.js?ver=4.9.5	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/includes/core/assets/js/libs/wow/wow.min55fe.js	(from https://plethorathemes.com/healthflex/health-coach/)
18:13:03	693/693	---M-Z	200	added ('OK')	application/javascript	etag:%222b5-52db8abd9aa79-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/includes/core/assets/js/libs/conformity/dist/conformity.min.js?ver=4.9.5	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/includes/core/assets/js/libs/conformity/dist/conformity.min55fe.js	(from https://plethorathemes.com/healthflex/health-coach/)
18:13:03	11087/11087	---M-Z	200	added ('OK')	application/javascript	etag:%222b4f-52db898319f59-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/assets/js/libs/particlesjs/particles.min.js?ver=4.9.5	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/assets/js/libs/particlesjs/particles.min55fe.js	(from https://plethorathemes.com/healthflex/health-coach/)
18:13:03	6073/6073	---M-Z	200	added ('OK')	application/javascript	etag:%2217b9-52db8abd9c9b9-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/includes/core/assets/js/libs/parallax/parallax.min.js?ver=4.9.5	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/includes/core/assets/js/libs/parallax/parallax.min55fe.js	(from https://plethorathemes.com/healthflex/health-coach/)
18:13:03	32602/32602	---M-Z	200	added ('OK')	application/javascript	etag:%227f5a-55781a8338abf-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/assets/js/theme.js?ver=4.9.5	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/themes/healthflex/assets/js/theme55fe.js	(from https://plethorathemes.com/healthflex/health-coach/)
18:13:04	1398/1398	---M-Z	200	added ('OK')	application/javascript	etag:%22576-549a77bfd4ab1-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-includes/js/wp-embed.min.js?ver=4.9.5	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-includes/js/wp-embed.min55fe.js	(from https://plethorathemes.com/healthflex/health-coach/)
18:13:04	19781/19781	---M-Z	200	added ('OK')	application/javascript	etag:%224d45-55781b1a88fff-gzip%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=5.2.1	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min7752.js	(from https://plethorathemes.com/healthflex/health-coach/)
18:13:04	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-566b2c92a5a1f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.1)
18:13:05	302/302	---M--	200	added ('OK')	image/png	etag:%2212e-55781b0d7557f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/vc/alert.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:05	323/323	---M--	200	added ('OK')	image/png	etag:%22143-55781b0d810ff%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/vc/info.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/vc/info.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:05	244/244	---M--	200	added ('OK')	image/png	etag:%22f4-55781b0d2831f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/vc/tick.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:05	495/495	---M--	200	added ('OK')	image/png	etag:%221ef-55781b0d040ff%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:06	712/712	---M--	200	added ('OK')	image/png	etag:%222c8-55781b2ccfb5f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:06	841/841	---M--	200	added ('OK')	image/png	etag:%22349-55781b2cf4d1f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:06	694/694	---M--	200	added ('OK')	image/png	etag:%222b6-55781b2dc9b5f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:07	544/544	---M--	200	added ('OK')	image/png	etag:%22220-55781b2ce81ff%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:07	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-55781b2de21ff%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:07	682/682	---M--	200	added ('OK')	image/png	etag:%222aa-55781b2e13edf%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:07	705/705	---M--	200	added ('OK')	image/png	etag:%222c1-55781b2d269ff%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:08	674/674	---M--	200	added ('OK')	image/png	etag:%222a2-55781b2d19edf%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:08	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-55781b2d0089f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:08	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-55781b2e1fa5f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:09	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-55781b2defcbf%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:09	648/648	---M--	200	added ('OK')	image/png	etag:%22288-55781b2db245f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:09	621/621	---M--	200	added ('OK')	image/png	etag:%2226d-55781b2dbdfdf%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:09	688/688	---M--	200	added ('OK')	image/png	etag:%222b0-55781b2cdc67f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:10	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-55781b2e3a03f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:10	647/647	---M--	200	added ('OK')	image/png	etag:%22287-55781b2d8c2ff%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:10	763/763	---M--	200	added ('OK')	image/png	etag:%222fb-55781b2e46b5f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:10	690/690	---M--	200	added ('OK')	image/png	etag:%222b2-55781b2d0d3bf%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:11	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-55781b2d72cbf%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:11	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-55781b2cc3fdf%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:11	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-55781b2dfb83f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:11	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-55781b2da68df%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:12	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-55781b2d4cb5f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:12	659/659	---M--	200	added ('OK')	image/png	etag:%22293-55781b2d5a61f%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:12	1686/1686	---M--	200	added ('OK')	image/png	etag:%22696-55781b2d7f7df%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
18:13:13	706/706	---M--	200	added ('OK')	image/png	etag:%222c2-55781b2dd56df%22	https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/Users/antor/Desktop/web/markethealth.ml/plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://plethorathemes.com/healthflex/health-coach/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2.1)
